event_id,customer_id,client_id,event_date,event_name,channel,device_type,session_id,days_since_invite
JEVT00027282,DCUST008340,DSC001,2022-11-09,balance_viewed,Email,Mobile,SESS0013001,0
JEVT00027283,DCUST008340,DSC001,2022-11-09,payment_option_selected,Email,Mobile,SESS0013001,0
JEVT00027284,DCUST008340,DSC001,2022-11-09,payment_made,Email,Mobile,SESS0013002,0
JEVT00027285,DCUST008341,DSC005,2022-08-07,invite_sent,Email,,SESS0013003,0
JEVT00027286,DCUST008342,DSC001,2023-02-28,invite_sent,SMS,,SESS0013004,0
JEVT00027287,DCUST008342,DSC001,2023-02-28,invite_delivered,SMS,,SESS0013004,0
JEVT00027288,DCUST008343,DSC006,2022-11-30,invite_sent,SMS,,SESS0013005,0
JEVT00027289,DCUST008343,DSC006,2022-11-30,invite_delivered,SMS,,SESS0013005,0
JEVT00027290,DCUST008343,DSC006,2022-12-14,link_opened,SMS,Desktop,SESS0013006,14
JEVT00027291,DCUST008343,DSC006,2022-12-14,identity_verified,SMS,Desktop,SESS0013006,14
JEVT00027292,DCUST008343,DSC006,2022-12-14,balance_viewed,SMS,Desktop,SESS0013006,14
JEVT00027293,DCUST008343,DSC006,2022-12-14,payment_option_selected,SMS,Desktop,SESS0013006,14
JEVT00027294,DCUST008343,DSC006,2022-12-14,payment_made,SMS,Mobile,SESS0013007,14
JEVT00027295,DCUST008344,DSC003,2023-03-20,invite_sent,SMS,,SESS0013008,0
JEVT00027296,DCUST008344,DSC003,2023-03-20,invite_delivered,SMS,,SESS0013008,0
JEVT00027297,DCUST008345,DSC002,2023-03-30,invite_sent,SMS,,SESS0013009,0
JEVT00027298,DCUST008345,DSC002,2023-03-30,invite_delivered,SMS,,SESS0013009,0
JEVT00027299,DCUST008346,DSC004,2023-01-12,invite_sent,Email,,SESS0013010,0
JEVT00027300,DCUST008347,DSC008,2022-07-03,invite_sent,Email,,SESS0013011,0
JEVT00027301,DCUST008347,DSC008,2022-07-03,invite_delivered,Email,,SESS0013011,0
JEVT00027302,DCUST008348,DSC001,2022-11-21,invite_sent,SMS,,SESS0013012,0
JEVT00027303,DCUST008348,DSC001,2022-11-21,invite_delivered,SMS,,SESS0013012,0
JEVT00027304,DCUST008348,DSC001,2022-12-03,link_opened,SMS,Mobile,SESS0013013,12
JEVT00027305,DCUST008348,DSC001,2022-12-03,identity_verified,SMS,Mobile,SESS0013013,12
JEVT00027306,DCUST008348,DSC001,2022-12-03,balance_viewed,SMS,Mobile,SESS0013013,12
JEVT00027307,DCUST008348,DSC001,2022-12-03,payment_option_selected,SMS,Mobile,SESS0013013,12
JEVT00027308,DCUST008348,DSC001,2022-12-03,payment_made,SMS,Mobile,SESS0013014,12
JEVT00027309,DCUST008349,DSC002,2022-08-26,invite_sent,SMS,,SESS0013015,0
JEVT00027310,DCUST008349,DSC002,2022-08-26,invite_delivered,SMS,,SESS0013015,0
JEVT00027311,DCUST008350,DSC008,2022-10-10,invite_sent,SMS,,SESS0013016,0
JEVT00027312,DCUST008350,DSC008,2022-10-10,invite_delivered,SMS,,SESS0013016,0
JEVT00027313,DCUST008351,DSC008,2022-10-14,invite_sent,SMS,,SESS0013017,0
JEVT00027314,DCUST008351,DSC008,2022-10-14,invite_delivered,SMS,,SESS0013017,0
JEVT00027315,DCUST008351,DSC008,2022-10-16,link_opened,SMS,Tablet,SESS0013018,2
JEVT00027316,DCUST008352,DSC002,2022-10-19,invite_sent,SMS,,SESS0013019,0
JEVT00027317,DCUST008352,DSC002,2022-10-19,invite_delivered,SMS,,SESS0013019,0
JEVT00027318,DCUST008352,DSC002,2022-10-20,link_opened,SMS,Desktop,SESS0013020,1
JEVT00027319,DCUST008353,DSC010,2022-08-28,invite_sent,Email,,SESS0013021,0
JEVT00027320,DCUST008353,DSC010,2022-08-28,invite_delivered,Email,,SESS0013021,0
JEVT00027321,DCUST008354,DSC001,2022-12-03,invite_sent,SMS,,SESS0013022,0
JEVT00027322,DCUST008354,DSC001,2022-12-03,invite_delivered,SMS,,SESS0013022,0
JEVT00027323,DCUST008354,DSC001,2022-12-05,link_opened,SMS,Desktop,SESS0013023,2
JEVT00027324,DCUST008355,DSC006,2023-05-28,invite_sent,Email,,SESS0013024,0
JEVT00027325,DCUST008355,DSC006,2023-05-28,invite_delivered,Email,,SESS0013024,0
JEVT00027326,DCUST008355,DSC006,2023-05-30,link_opened,Email,Tablet,SESS0013025,2
JEVT00027327,DCUST008355,DSC006,2023-05-30,identity_verified,Email,Tablet,SESS0013025,2
JEVT00027328,DCUST008355,DSC006,2023-05-30,balance_viewed,Email,Tablet,SESS0013025,2
JEVT00027329,DCUST008355,DSC006,2023-05-30,payment_option_selected,Email,Tablet,SESS0013025,2
JEVT00027330,DCUST008355,DSC006,2023-05-30,repayment_plan_created,Email,Mobile,SESS0013026,2
JEVT00027331,DCUST008355,DSC006,2023-05-31,payment_made,Email,Tablet,SESS0013027,2
JEVT00027332,DCUST008356,DSC003,2023-02-22,invite_sent,SMS,,SESS0013028,0
JEVT00027333,DCUST008356,DSC003,2023-02-22,invite_delivered,SMS,,SESS0013028,0
JEVT00027334,DCUST008357,DSC006,2022-12-09,invite_sent,Letter,,SESS0013029,0
JEVT00027335,DCUST008357,DSC006,2022-12-09,invite_delivered,Letter,,SESS0013029,0
JEVT00027336,DCUST008358,DSC007,2022-11-21,invite_sent,SMS,,SESS0013030,0
JEVT00027337,DCUST008358,DSC007,2022-11-21,invite_delivered,SMS,,SESS0013030,0
JEVT00027338,DCUST008359,DSC008,2023-03-29,invite_sent,Email,,SESS0013031,0
JEVT00027339,DCUST008359,DSC008,2023-03-29,invite_delivered,Email,,SESS0013031,0
JEVT00027340,DCUST008360,DSC001,2023-03-25,invite_sent,SMS,,SESS0013032,0
JEVT00027341,DCUST008360,DSC001,2023-03-25,invite_delivered,SMS,,SESS0013032,0
JEVT00027342,DCUST008361,DSC005,2022-07-22,invite_sent,Email,,SESS0013033,0
JEVT00027343,DCUST008361,DSC005,2022-07-22,invite_delivered,Email,,SESS0013033,0
JEVT00027344,DCUST008362,DSC007,2022-08-13,invite_sent,Letter,,SESS0013034,0
JEVT00027345,DCUST008362,DSC007,2022-08-13,invite_delivered,Letter,,SESS0013034,0
JEVT00027346,DCUST008363,DSC006,2022-11-14,invite_sent,SMS,,SESS0013035,0
JEVT00027347,DCUST008363,DSC006,2022-11-24,link_opened,Email,Mobile,SESS0013036,10
JEVT00027348,DCUST008363,DSC006,2022-11-24,identity_verified,Email,Mobile,SESS0013036,10
JEVT00027349,DCUST008363,DSC006,2022-11-24,balance_viewed,Email,Mobile,SESS0013036,10
JEVT00027350,DCUST008363,DSC006,2022-11-24,payment_option_selected,Email,Mobile,SESS0013036,10
JEVT00027351,DCUST008364,DSC005,2022-07-27,invite_sent,Email,,SESS0013037,0
JEVT00027352,DCUST008364,DSC005,2022-07-27,invite_delivered,Email,,SESS0013037,0
JEVT00027353,DCUST008364,DSC005,2022-07-29,link_opened,Email,Mobile,SESS0013038,2
JEVT00027354,DCUST008365,DSC001,2022-06-16,invite_sent,Email,,SESS0013039,0
JEVT00027355,DCUST008365,DSC001,2022-06-16,invite_delivered,Email,,SESS0013039,0
JEVT00027356,DCUST008366,DSC001,2022-11-07,invite_sent,Email,,SESS0013040,0
JEVT00027357,DCUST008366,DSC001,2022-11-07,invite_delivered,Email,,SESS0013040,0
JEVT00027358,DCUST008366,DSC001,2022-11-12,link_opened,SMS,Desktop,SESS0013041,5
JEVT00027359,DCUST008366,DSC001,2022-11-12,identity_verified,SMS,Desktop,SESS0013041,5
JEVT00027360,DCUST008366,DSC001,2022-11-12,balance_viewed,SMS,Desktop,SESS0013041,5
JEVT00027361,DCUST008367,DSC002,2022-09-29,invite_sent,Email,,SESS0013042,0
JEVT00027362,DCUST008367,DSC002,2022-09-29,invite_delivered,Email,,SESS0013042,0
JEVT00027363,DCUST008368,DSC010,2022-07-18,invite_sent,Letter,,SESS0013043,0
JEVT00027364,DCUST008368,DSC010,2022-07-18,invite_delivered,Letter,,SESS0013043,0
JEVT00027365,DCUST008369,DSC005,2022-09-10,invite_sent,SMS,,SESS0013044,0
JEVT00027366,DCUST008369,DSC005,2022-09-14,link_opened,SMS,Desktop,SESS0013045,4
JEVT00027367,DCUST008370,DSC005,2022-07-27,invite_sent,SMS,,SESS0013046,0
JEVT00027368,DCUST008370,DSC005,2022-07-27,invite_delivered,SMS,,SESS0013046,0
JEVT00027369,DCUST008371,DSC005,2023-01-05,invite_sent,SMS,,SESS0013047,0
JEVT00027370,DCUST008371,DSC005,2023-01-05,invite_delivered,SMS,,SESS0013047,0
JEVT00027371,DCUST008372,DSC003,2023-03-25,invite_sent,SMS,,SESS0013048,0
JEVT00027372,DCUST008372,DSC003,2023-03-25,invite_delivered,SMS,,SESS0013048,0
JEVT00027373,DCUST008372,DSC003,2023-03-25,link_opened,SMS,Tablet,SESS0013049,0
JEVT00027374,DCUST008372,DSC003,2023-03-25,identity_verified,SMS,Tablet,SESS0013049,0
JEVT00027375,DCUST008372,DSC003,2023-03-25,balance_viewed,SMS,Tablet,SESS0013049,0
JEVT00027376,DCUST008372,DSC003,2023-03-25,payment_option_selected,SMS,Tablet,SESS0013049,0
JEVT00027377,DCUST008372,DSC003,2023-03-25,repayment_plan_created,SMS,Mobile,SESS0013050,0
JEVT00027378,DCUST008372,DSC003,2023-03-26,payment_made,SMS,Desktop,SESS0013051,0
JEVT00027379,DCUST008373,DSC008,2022-09-27,invite_sent,Email,,SESS0013052,0
JEVT00027380,DCUST008373,DSC008,2022-09-27,invite_delivered,Email,,SESS0013052,0
JEVT00027381,DCUST008373,DSC008,2022-10-11,link_opened,Email,Mobile,SESS0013053,14
JEVT00027382,DCUST008373,DSC008,2022-10-11,identity_verified,Email,Mobile,SESS0013053,14
JEVT00027383,DCUST008373,DSC008,2022-10-11,balance_viewed,Email,Mobile,SESS0013053,14
JEVT00027384,DCUST008373,DSC008,2022-10-11,affordability_started,Email,Mobile,SESS0013053,14
JEVT00027385,DCUST008373,DSC008,2022-10-11,payment_option_selected,Email,Mobile,SESS0013053,14
JEVT00027386,DCUST008373,DSC008,2022-10-11,repayment_plan_created,Email,Mobile,SESS0013054,14
JEVT00027387,DCUST008373,DSC008,2022-10-11,payment_made,Email,Tablet,SESS0013055,14
JEVT00027388,DCUST008374,DSC006,2022-10-11,invite_sent,SMS,,SESS0013056,0
JEVT00027389,DCUST008374,DSC006,2022-10-11,invite_delivered,SMS,,SESS0013056,0
JEVT00027390,DCUST008375,DSC007,2023-01-31,invite_sent,SMS,,SESS0013057,0
JEVT00027391,DCUST008375,DSC007,2023-01-31,invite_delivered,SMS,,SESS0013057,0
JEVT00027392,DCUST008376,DSC001,2022-07-13,invite_sent,SMS,,SESS0013058,0
JEVT00027393,DCUST008376,DSC001,2022-07-13,invite_delivered,SMS,,SESS0013058,0
JEVT00027394,DCUST008376,DSC001,2022-07-15,link_opened,SMS,Mobile,SESS0013059,2
JEVT00027395,DCUST008377,DSC009,2022-09-11,invite_sent,SMS,,SESS0013060,0
JEVT00027396,DCUST008377,DSC009,2022-09-11,invite_delivered,SMS,,SESS0013060,0
JEVT00027397,DCUST008378,DSC002,2023-01-12,invite_sent,SMS,,SESS0013061,0
JEVT00027398,DCUST008378,DSC002,2023-01-12,invite_delivered,SMS,,SESS0013061,0
JEVT00027399,DCUST008378,DSC002,2023-01-24,link_opened,SMS,Mobile,SESS0013062,12
JEVT00027400,DCUST008378,DSC002,2023-01-24,identity_verified,SMS,Mobile,SESS0013062,12
JEVT00027401,DCUST008378,DSC002,2023-01-24,balance_viewed,SMS,Mobile,SESS0013062,12
JEVT00027402,DCUST008378,DSC002,2023-01-24,payment_option_selected,SMS,Mobile,SESS0013062,12
JEVT00027403,DCUST008378,DSC002,2023-01-24,payment_made,SMS,Tablet,SESS0013063,12
JEVT00027404,DCUST008379,DSC001,2022-08-01,invite_sent,SMS,,SESS0013064,0
JEVT00027405,DCUST008379,DSC001,2022-08-01,invite_delivered,SMS,,SESS0013064,0
JEVT00027406,DCUST008379,DSC001,2022-08-03,link_opened,SMS,,SESS0013065,2
JEVT00027407,DCUST008379,DSC001,2022-08-03,identity_verified,SMS,,SESS0013065,2
JEVT00027408,DCUST008379,DSC001,2022-08-03,balance_viewed,SMS,,SESS0013065,2
JEVT00027409,DCUST008380,DSC010,2022-09-11,invite_sent,Letter,,SESS0013066,0
JEVT00027410,DCUST008380,DSC010,2022-09-11,invite_delivered,Letter,,SESS0013066,0
JEVT00027411,DCUST008381,DSC001,2022-10-07,invite_sent,Email,,SESS0013067,0
JEVT00027412,DCUST008381,DSC001,2022-10-07,invite_delivered,Email,,SESS0013067,0
JEVT00027413,DCUST008382,DSC004,2023-05-12,invite_sent,SMS,,SESS0013068,0
JEVT00027414,DCUST008382,DSC004,2023-05-17,link_opened,SMS,Mobile,SESS0013069,5
JEVT00027415,DCUST008382,DSC004,2023-05-17,identity_verified,SMS,Mobile,SESS0013069,5
JEVT00027416,DCUST008382,DSC004,2023-05-17,balance_viewed,SMS,Mobile,SESS0013069,5
JEVT00027417,DCUST008382,DSC004,2023-05-17,payment_option_selected,SMS,Mobile,SESS0013069,5
JEVT00027418,DCUST008382,DSC004,2023-05-17,payment_made,SMS,Mobile,SESS0013070,5
JEVT00027419,DCUST008383,DSC002,2023-04-29,invite_sent,Email,,SESS0013071,0
JEVT00027420,DCUST008383,DSC002,2023-04-29,invite_delivered,Email,,SESS0013071,0
JEVT00027421,DCUST008384,DSC009,2023-01-15,invite_sent,SMS,,SESS0013072,0
JEVT00027422,DCUST008384,DSC009,2023-01-15,invite_delivered,SMS,,SESS0013072,0
JEVT00027423,DCUST008385,DSC001,2022-09-09,invite_sent,Email,,SESS0013073,0
JEVT00027424,DCUST008386,DSC002,2023-02-15,invite_sent,Email,,SESS0013074,0
JEVT00027425,DCUST008386,DSC002,2023-02-15,invite_delivered,Email,,SESS0013074,0
JEVT00027426,DCUST008386,DSC002,2023-02-20,link_opened,SMS,Mobile,SESS0013075,5
JEVT00027427,DCUST008387,DSC001,2023-03-23,invite_sent,SMS,,SESS0013076,0
JEVT00027428,DCUST008387,DSC001,2023-03-23,invite_delivered,SMS,,SESS0013076,0
JEVT00027429,DCUST008388,DSC009,2022-10-28,invite_sent,SMS,,SESS0013077,0
JEVT00027430,DCUST008388,DSC009,2022-10-28,invite_delivered,SMS,,SESS0013077,0
JEVT00027431,DCUST008388,DSC009,2022-10-28,link_opened,SMS,Mobile,SESS0013078,0
JEVT00027432,DCUST008388,DSC009,2022-10-28,identity_verified,SMS,Mobile,SESS0013078,0
JEVT00027433,DCUST008388,DSC009,2022-10-28,balance_viewed,SMS,Mobile,SESS0013078,0
JEVT00027434,DCUST008388,DSC009,2022-10-28,affordability_started,SMS,Mobile,SESS0013078,0
JEVT00027435,DCUST008388,DSC009,2022-10-28,payment_option_selected,SMS,Mobile,SESS0013078,0
JEVT00027436,DCUST008389,DSC007,2023-01-07,invite_sent,SMS,,SESS0013079,0
JEVT00027437,DCUST008389,DSC007,2023-01-07,invite_delivered,SMS,,SESS0013079,0
JEVT00027438,DCUST008390,DSC007,2022-10-17,invite_sent,Email,,SESS0013080,0
JEVT00027439,DCUST008390,DSC007,2022-10-17,invite_delivered,Email,,SESS0013080,0
JEVT00027440,DCUST008390,DSC007,2022-10-28,link_opened,SMS,Tablet,SESS0013081,11
JEVT00027441,DCUST008390,DSC007,2022-10-28,identity_verified,SMS,Tablet,SESS0013081,11
JEVT00027442,DCUST008390,DSC007,2022-10-28,balance_viewed,SMS,Tablet,SESS0013081,11
JEVT00027443,DCUST008390,DSC007,2022-10-28,affordability_started,SMS,Tablet,SESS0013081,11
JEVT00027444,DCUST008390,DSC007,2022-10-28,affordability_completed,SMS,Tablet,SESS0013081,11
JEVT00027445,DCUST008390,DSC007,2022-10-28,payment_option_selected,SMS,Tablet,SESS0013081,11
JEVT00027446,DCUST008391,DSC002,2022-09-25,invite_sent,Letter,,SESS0013082,0
JEVT00027447,DCUST008391,DSC002,2022-09-25,invite_delivered,Letter,,SESS0013082,0
JEVT00027448,DCUST008392,DSC009,2022-09-28,invite_sent,Email,,SESS0013083,0
JEVT00027449,DCUST008392,DSC009,2022-09-28,invite_delivered,Email,,SESS0013083,0
JEVT00027450,DCUST008393,DSC001,2023-01-11,invite_sent,SMS,,SESS0013084,0
JEVT00027451,DCUST008393,DSC001,2023-01-11,invite_delivered,SMS,,SESS0013084,0
JEVT00027452,DCUST008394,DSC003,2022-10-17,invite_sent,SMS,,SESS0013085,0
JEVT00027453,DCUST008394,DSC003,2022-10-17,invite_delivered,SMS,,SESS0013085,0
JEVT00027454,DCUST008395,DSC006,2022-08-09,invite_sent,SMS,,SESS0013086,0
JEVT00027455,DCUST008395,DSC006,2022-08-09,invite_delivered,SMS,,SESS0013086,0
JEVT00027456,DCUST008396,DSC001,2023-03-17,invite_sent,Email,,SESS0013087,0
JEVT00027457,DCUST008396,DSC001,2023-03-17,invite_delivered,Email,,SESS0013087,0
JEVT00027458,DCUST008397,DSC006,2022-12-06,invite_sent,Email,,SESS0013088,0
JEVT00027459,DCUST008397,DSC006,2022-12-06,invite_delivered,Email,,SESS0013088,0
JEVT00027460,DCUST008397,DSC006,2022-12-07,link_opened,Email,Unknown,SESS0013089,1
JEVT00027461,DCUST008397,DSC006,2022-12-07,identity_verified,Email,Unknown,SESS0013089,1
JEVT00027462,DCUST008397,DSC006,2022-12-07,balance_viewed,Email,Unknown,SESS0013089,1
JEVT00027463,DCUST008397,DSC006,2022-12-07,payment_option_selected,Email,Unknown,SESS0013089,1
JEVT00027464,DCUST008397,DSC006,2022-12-07,payment_made,Email,Mobile,SESS0013090,1
JEVT00027465,DCUST008398,DSC010,2022-12-07,invite_sent,Email,,SESS0013091,0
JEVT00027466,DCUST008398,DSC010,2022-12-07,invite_delivered,Email,,SESS0013091,0
JEVT00027467,DCUST008399,DSC002,2023-03-13,invite_sent,Email,,SESS0013092,0
JEVT00027468,DCUST008399,DSC002,2023-03-13,invite_delivered,Email,,SESS0013092,0
JEVT00027469,DCUST008399,DSC002,2023-04-02,link_opened,Agent Referral,Desktop,SESS0013093,20
JEVT00027470,DCUST008399,DSC002,2023-04-02,identity_verified,Agent Referral,Desktop,SESS0013093,20
JEVT00027471,DCUST008400,DSC008,2023-05-12,invite_sent,SMS,,SESS0013094,0
JEVT00027472,DCUST008400,DSC008,2023-05-12,invite_delivered,SMS,,SESS0013094,0
JEVT00027473,DCUST008400,DSC008,2023-05-12,link_opened,SMS,Mobile,SESS0013095,0
JEVT00027474,DCUST008400,DSC008,2023-05-12,identity_verified,SMS,Mobile,SESS0013095,0
JEVT00027475,DCUST008400,DSC008,2023-05-12,balance_viewed,SMS,Mobile,SESS0013095,0
JEVT00027476,DCUST008400,DSC008,2023-05-12,payment_option_selected,SMS,Mobile,SESS0013095,0
JEVT00027477,DCUST008400,DSC008,2023-05-12,payment_made,SMS,Tablet,SESS0013096,0
JEVT00027478,DCUST008401,DSC003,2023-01-22,invite_sent,Letter,,SESS0013097,0
JEVT00027479,DCUST008401,DSC003,2023-01-22,invite_delivered,Letter,,SESS0013097,0
JEVT00027480,DCUST008402,DSC007,2022-09-28,invite_sent,Email,,SESS0013098,0
JEVT00027481,DCUST008402,DSC007,2022-09-28,invite_delivered,Email,,SESS0013098,0
JEVT00027482,DCUST008403,DSC002,2022-11-12,invite_sent,SMS,,SESS0013099,0
JEVT00027483,DCUST008403,DSC002,2022-11-12,invite_delivered,SMS,,SESS0013099,0
JEVT00027484,DCUST008404,DSC001,2022-06-10,invite_sent,SMS,,SESS0013100,0
JEVT00027485,DCUST008404,DSC001,2022-06-10,invite_delivered,SMS,,SESS0013100,0
JEVT00027486,DCUST008404,DSC001,2022-06-18,link_opened,SMS,Mobile,SESS0013101,8
JEVT00027487,DCUST008404,DSC001,2022-06-18,identity_verified,SMS,Mobile,SESS0013101,8
JEVT00027488,DCUST008404,DSC001,2022-06-18,balance_viewed,SMS,Mobile,SESS0013101,8
JEVT00027489,DCUST008404,DSC001,2022-06-18,payment_option_selected,SMS,Mobile,SESS0013101,8
JEVT00027490,DCUST008404,DSC001,2022-06-18,payment_made,SMS,Mobile,SESS0013102,8
JEVT00027491,DCUST008405,DSC005,2022-12-08,invite_sent,SMS,,SESS0013103,0
JEVT00027492,DCUST008405,DSC005,2022-12-08,invite_delivered,SMS,,SESS0013103,0
JEVT00027493,DCUST008405,DSC005,2022-12-08,link_opened,SMS,Mobile,SESS0013104,0
JEVT00027494,DCUST008406,DSC003,2023-05-03,invite_sent,SMS,,SESS0013105,0
JEVT00027495,DCUST008406,DSC003,2023-05-03,invite_delivered,SMS,,SESS0013105,0
JEVT00027496,DCUST008406,DSC003,2023-05-04,link_opened,SMS,Mobile,SESS0013106,1
JEVT00027497,DCUST008407,DSC003,2022-09-29,invite_sent,SMS,,SESS0013107,0
JEVT00027498,DCUST008407,DSC003,2022-09-29,invite_delivered,SMS,,SESS0013107,0
JEVT00027499,DCUST008408,DSC010,2022-06-01,invite_sent,Email,,SESS0013108,0
JEVT00027500,DCUST008408,DSC010,2022-06-01,invite_delivered,Email,,SESS0013108,0
JEVT00027501,DCUST008408,DSC010,2022-06-02,link_opened,Email,Mobile,SESS0013109,1
JEVT00027502,DCUST008408,DSC010,2022-06-02,identity_verified,Email,Mobile,SESS0013109,1
JEVT00027503,DCUST008408,DSC010,2022-06-02,balance_viewed,Email,Mobile,SESS0013109,1
JEVT00027504,DCUST008408,DSC010,2022-06-02,affordability_started,Email,Mobile,SESS0013109,1
JEVT00027505,DCUST008408,DSC010,2022-06-02,affordability_completed,Email,Mobile,SESS0013109,1
JEVT00027506,DCUST008408,DSC010,2022-06-02,payment_option_selected,Email,Mobile,SESS0013109,1
JEVT00027507,DCUST008408,DSC010,2022-06-02,payment_made,Email,Mobile,SESS0013110,1
JEVT00027508,DCUST008409,DSC002,2022-08-29,invite_sent,SMS,,SESS0013111,0
JEVT00027509,DCUST008409,DSC002,2022-08-29,invite_delivered,SMS,,SESS0013111,0
JEVT00027510,DCUST008410,DSC001,2022-10-10,invite_sent,SMS,,SESS0013112,0
JEVT00027511,DCUST008410,DSC001,2022-10-10,invite_delivered,SMS,,SESS0013112,0
JEVT00027512,DCUST008411,DSC006,2022-10-22,invite_sent,SMS,,SESS0013113,0
JEVT00027513,DCUST008411,DSC006,2022-10-22,invite_delivered,SMS,,SESS0013113,0
JEVT00027514,DCUST008412,DSC005,2023-01-15,invite_sent,SMS,,SESS0013114,0
JEVT00027515,DCUST008412,DSC005,2023-01-15,invite_delivered,SMS,,SESS0013114,0
JEVT00027516,DCUST008413,DSC007,2022-10-15,invite_sent,Letter,,SESS0013115,0
JEVT00027517,DCUST008413,DSC007,2022-10-15,invite_delivered,Letter,,SESS0013115,0
JEVT00027518,DCUST008414,DSC001,2022-09-18,invite_sent,SMS,,SESS0013116,0
JEVT00027519,DCUST008414,DSC001,2022-09-18,invite_delivered,SMS,,SESS0013116,0
JEVT00027520,DCUST008415,DSC001,2023-04-13,invite_sent,SMS,,SESS0013117,0
JEVT00027521,DCUST008415,DSC001,2023-04-13,invite_delivered,SMS,,SESS0013117,0
JEVT00027522,DCUST008416,DSC003,2022-07-24,invite_sent,SMS,,SESS0013118,0
JEVT00027523,DCUST008416,DSC003,2022-07-24,invite_delivered,SMS,,SESS0013118,0
JEVT00027524,DCUST008416,DSC003,2022-07-26,link_opened,SMS,Mobile,SESS0013119,2
JEVT00027525,DCUST008416,DSC003,2022-07-26,identity_verified,SMS,Mobile,SESS0013119,2
JEVT00027526,DCUST008416,DSC003,2022-07-26,balance_viewed,SMS,Mobile,SESS0013119,2
JEVT00027527,DCUST008416,DSC003,2022-07-26,payment_option_selected,SMS,Mobile,SESS0013119,2
JEVT00027528,DCUST008416,DSC003,2022-07-26,repayment_plan_created,SMS,Mobile,SESS0013120,2
JEVT00027529,DCUST008416,DSC003,2022-07-26,payment_made,SMS,Mobile,SESS0013121,2
JEVT00027530,DCUST008417,DSC001,2023-03-20,invite_sent,SMS,,SESS0013122,0
JEVT00027531,DCUST008417,DSC001,2023-03-20,invite_delivered,SMS,,SESS0013122,0
JEVT00027532,DCUST008418,DSC004,2023-05-31,invite_sent,SMS,,SESS0013123,0
JEVT00027533,DCUST008418,DSC004,2023-05-31,invite_delivered,SMS,,SESS0013123,0
JEVT00027534,DCUST008419,DSC007,2022-07-06,invite_sent,SMS,,SESS0013124,0
JEVT00027535,DCUST008419,DSC007,2022-07-06,invite_delivered,SMS,,SESS0013124,0
JEVT00027536,DCUST008420,DSC006,2023-04-09,invite_sent,SMS,,SESS0013125,0
JEVT00027537,DCUST008420,DSC006,2023-04-09,invite_delivered,SMS,,SESS0013125,0
JEVT00027538,DCUST008420,DSC006,2023-04-30,link_opened,SMS,Mobile,SESS0013126,21
JEVT00027539,DCUST008420,DSC006,2023-04-30,identity_verified,SMS,Mobile,SESS0013126,21
JEVT00027540,DCUST008420,DSC006,2023-04-30,balance_viewed,SMS,Mobile,SESS0013126,21
JEVT00027541,DCUST008420,DSC006,2023-04-30,affordability_started,SMS,Mobile,SESS0013126,21
JEVT00027542,DCUST008420,DSC006,2023-04-30,affordability_completed,SMS,Mobile,SESS0013126,21
JEVT00027543,DCUST008420,DSC006,2023-04-30,payment_option_selected,SMS,Mobile,SESS0013126,21
JEVT00027544,DCUST008420,DSC006,2023-04-30,repayment_plan_created,SMS,Desktop,SESS0013127,21
JEVT00027545,DCUST008420,DSC006,2023-05-03,payment_made,SMS,Mobile,SESS0013128,21
JEVT00027546,DCUST008421,DSC001,2022-09-21,invite_sent,SMS,,SESS0013129,0
JEVT00027547,DCUST008421,DSC001,2022-09-21,invite_delivered,SMS,,SESS0013129,0
JEVT00027548,DCUST008422,DSC002,2022-11-25,invite_sent,Letter,,SESS0013130,0
JEVT00027549,DCUST008422,DSC002,2022-11-25,invite_delivered,Letter,,SESS0013130,0
JEVT00027550,DCUST008422,DSC002,2022-12-04,link_opened,SMS,Mobile,SESS0013131,9
JEVT00027551,DCUST008422,DSC002,2022-12-04,identity_verified,SMS,Mobile,SESS0013131,9
JEVT00027552,DCUST008423,DSC002,2022-06-22,invite_sent,SMS,,SESS0013132,0
JEVT00027553,DCUST008423,DSC002,2022-06-22,invite_delivered,SMS,,SESS0013132,0
JEVT00027554,DCUST008424,DSC002,2022-11-27,invite_sent,SMS,,SESS0013133,0
JEVT00027555,DCUST008424,DSC002,2022-11-27,invite_delivered,SMS,,SESS0013133,0
JEVT00027556,DCUST008425,DSC003,2023-03-13,invite_sent,Email,,SESS0013134,0
JEVT00027557,DCUST008425,DSC003,2023-03-13,invite_delivered,Email,,SESS0013134,0
JEVT00027558,DCUST008426,DSC003,2022-07-03,invite_sent,Email,,SESS0013135,0
JEVT00027559,DCUST008426,DSC003,2022-07-03,invite_delivered,Email,,SESS0013135,0
JEVT00027560,DCUST008426,DSC003,2022-07-03,link_opened,Email,,SESS0013136,0
JEVT00027561,DCUST008426,DSC003,2022-07-03,identity_verified,Email,,SESS0013136,0
JEVT00027562,DCUST008426,DSC003,2022-07-03,balance_viewed,Email,,SESS0013136,0
JEVT00027563,DCUST008426,DSC003,2022-07-03,payment_option_selected,Email,,SESS0013136,0
JEVT00027564,DCUST008427,DSC002,2022-10-22,invite_sent,SMS,,SESS0013137,0
JEVT00027565,DCUST008427,DSC002,2022-10-22,invite_delivered,SMS,,SESS0013137,0
JEVT00027566,DCUST008428,DSC003,2022-07-04,invite_sent,Email,,SESS0013138,0
JEVT00027567,DCUST008428,DSC003,2022-07-04,invite_delivered,Email,,SESS0013138,0
JEVT00027568,DCUST008429,DSC003,2022-07-28,invite_sent,SMS,,SESS0013139,0
